timestep,bus,voltage_pu,angle_deg,P_MW,Q_MVar,measurement_type
5,0,,50.0,,,probed
5,1,,50.01355313674139,,,probed
5,2,,50.01355313674139,,,probed
5,3,1.009337821380214,-98.94426671856485,0.0,0.0,probed
5,4,,-98.94426671856485,,,probed
5,5,1.0244844102190869,-98.84550354260158,0.0,0.0,probed
5,6,1.0169781416845451,-98.94644671318622,6.545346635649379,2.158179551231757,probed
6,0,,50.0,,,probed
6,1,,50.01581248200521,,,probed
6,2,,50.01581248200521,,,probed
6,3,1.027510936876008,-98.85231180537579,0.0,0.0,probed
6,4,,-98.85231180537579,,,probed
6,5,1.0274314368147965,-98.74994455331293,0.0,0.0,probed
6,6,1.0275378427692814,-98.846134379454,6.178492287374298,1.9605212986958989,probed
7,0,,50.0,,,probed
7,1,,50.01429713149653,,,probed
7,2,,50.01429713149653,,,probed
7,3,1.0262992916356461,-98.91397901045605,0.0,0.0,probed
7,4,,-98.91397901045605,,,probed
7,5,1.0361674994531254,-98.81402655452906,0.0,0.0,probed
7,6,1.032332815322289,-98.91340614611342,6.383154425464405,2.1978635024589614,probed
8,0,,50.0,,,probed
8,1,,50.004254540899986,,,probed
8,2,,50.004254540899986,,,probed
8,3,1.0191565926644808,-99.32341728428078,0.0,0.0,probed
8,4,,-99.32341728428078,,,probed
8,5,1.0295104449021932,-99.23972342992822,0.0,0.0,probed
8,6,1.0187706788218351,-99.36006876161474,8.888967019428863,2.9374417255153245,probed
9,0,,50.0,,,probed
9,1,,50.00297258694203,,,probed
9,2,,50.00297258694203,,,probed
9,3,1.0239032150324008,-99.37577840031474,0.0,0.0,probed
9,4,,-99.37577840031474,,,probed
9,5,1.0277226864751312,-99.29419205355933,0.0,0.0,probed
9,6,1.017387882176166,-99.41719189659692,9.32446952543127,3.1181609289046657,probed
10,0,,50.0,,,probed
10,1,,49.99182832964504,,,probed
10,2,,49.99182832964504,,,probed
10,3,1.0245821789589558,-99.83189530314367,0.0,0.0,probed
10,4,,-99.83189530314367,,,probed
10,5,1.0238028690949699,-99.76893842886916,0.0,0.0,probed
10,6,1.0251060822065852,-99.9148049377642,11.986120206156466,4.029600683252262,probed
11,0,,50.0,,,probed
11,1,,50.00981146426135,,,probed
11,2,,50.00981146426135,,,probed
11,3,1.0309655270397857,-99.09669741433335,0.0,0.0,probed
11,4,,-99.09669741433335,,,probed
11,5,1.0321032994805395,-99.00395217532429,0.0,0.0,probed
11,6,1.030206912376733,-99.11273376688155,7.568390339147947,2.473339389258294,probed
12,0,,50.0,,,probed
12,1,,50.01821993638528,,,probed
12,2,,50.01821993638528,,,probed
12,3,1.0259558018757162,-98.7544010119748,0.0,0.0,probed
12,4,,-98.7544010119748,,,probed
12,5,1.0271999788040715,-98.64821799996217,0.0,0.0,probed
12,6,1.0209000043497183,-98.73932614701513,5.619163515616921,1.8385772800684368,probed
13,0,,50.0,,,probed
13,1,,50.01268473787373,,,probed
13,2,,50.01268473787373,,,probed
13,3,1.0166413227793238,-98.97962791683541,0.0,0.0,probed
13,4,,-98.97962791683541,,,probed
13,5,1.0246997862067373,-98.88225595260384,0.0,0.0,probed
13,6,1.0179571832116454,-98.98502205972291,6.9083374430863955,2.307234145892388,probed
14,0,,50.0,,,probed
14,1,,50.02119844255426,,,probed
14,2,,50.02119844255426,,,probed
14,3,1.0304860628753956,-98.63336785522145,0.0,0.0,probed
14,4,,-98.63336785522145,,,probed
14,5,1.030635954580827,-98.52249897404955,0.0,0.0,probed
14,6,1.0312395051709546,-98.60729622286644,4.68185885539601,1.5330732860351841,probed
15,0,,50.0,,,probed
15,1,,50.0184793774664,,,probed
15,2,,50.0184793774664,,,probed
15,3,1.020441673844909,-98.74385400447947,0.0,0.0,probed
15,4,,-98.74385400447947,,,probed
15,5,1.0241951083238108,-98.63726129515152,0.0,0.0,probed
15,6,1.0235595605598764,-98.72782078237387,5.521413332991039,1.7430340409829774,probed
16,0,,50.0,,,probed
16,1,,50.02206087072883,,,probed
16,2,,50.02206087072883,,,probed
16,3,1.018064077330866,-98.59834361378344,0.0,0.0,probed
16,4,,-98.59834361378344,,,probed
16,5,1.033485066890616,-98.48612514601693,0.0,0.0,probed
16,6,1.0260954854399966,-98.56909015789903,4.58140592813555,1.4559844901392818,probed
17,0,,50.0,,,probed
17,1,,50.027695884992646,,,probed
17,2,,50.027695884992646,,,probed
17,3,1.0323849435828159,-98.36972865541016,0.0,0.0,probed
17,4,,-98.36972865541016,,,probed
17,5,1.0149332841252514,-98.24877154374911,0.0,0.0,probed
17,6,1.0282562008724678,-98.31971076964665,3.0848660182672916,0.992476943365105,probed
18,0,,50.0,,,probed
18,1,,50.02663511897933,,,probed
18,2,,50.02663511897933,,,probed
18,3,1.0234030697179013,-98.4127341087579,0.0,0.0,probed
18,4,,-98.4127341087579,,,probed
18,5,1.0341508396236343,-98.29341150395538,0.0,0.0,probed
18,6,1.0295768687110456,-98.36662169358223,3.3523165211154295,1.0669397940313043,probed
19,0,,50.0,,,probed
19,1,,50.025427696538415,,,probed
19,2,,50.025427696538415,,,probed
19,3,1.0215727941819706,-98.46170232440961,0.0,0.0,probed
19,4,,-98.46170232440961,,,probed
19,5,1.023919090815333,-98.3442461266381,0.0,0.0,probed
19,6,1.0277059062419347,-98.42003721330128,3.7098458100403,1.1838914176747344,probed
20,0,,50.0,,,probed
20,1,,50.02051229775617,,,probed
20,2,,50.02051229775617,,,probed
20,3,1.0333057503631027,-98.66123973159998,0.0,0.0,probed
20,4,,-98.66123973159998,,,probed
20,5,1.028927282669401,-98.55144688736318,0.0,0.0,probed
20,6,1.0327171499557166,-98.6377002826615,5.0263036875133285,1.6077586595434343,probed
21,0,,50.0,,,probed
21,1,,50.01892384568689,,,probed
21,2,,50.01892384568689,,,probed
21,3,1.0259016045229672,-98.7257871177649,0.0,0.0,probed
21,4,,-98.7257871177649,,,probed
21,5,1.0303800504021001,-98.61849320724409,0.0,0.0,probed
21,6,1.017473421971181,-98.70811227880554,5.336445072269016,1.7344313288446476,probed
22,0,,50.0,,,probed
22,1,,50.01631897630371,,,probed
22,2,,50.01631897630371,,,probed
22,3,1.022573666132839,-98.83170659662116,0.0,0.0,probed
22,4,,-98.83170659662116,,,probed
22,5,1.0272710304954302,-98.72853445860748,0.0,0.0,probed
22,6,1.0309020727955072,-98.82365660428442,6.134056244235838,1.9224262695971244,probed
23,0,,50.0,,,probed
23,1,,50.02310596855507,,,probed
23,2,,50.02310596855507,,,probed
23,3,1.0252348707104346,-98.55591350373803,0.0,0.0,probed
23,4,,-98.55591350373803,,,probed
23,5,1.0217356709863246,-98.44206392651672,0.0,0.0,probed
23,6,1.025269258679343,-98.52280566585472,4.2322544366757455,1.3847282607910725,probed
0,0,1.026303170359835,50.0,-0.8037269814832929,-0.8665452272399206,synthetic
0,1,1.0233410966147778,50.03048941180881,1.9377397408648442,0.10081131420954043,synthetic
0,2,1.0266103099033221,50.03048941180881,-0.12369353130471472,-0.3915788162698431,synthetic
0,3,1.0206407592493896,-98.25654044970659,0.0,0.0,synthetic
0,4,1.0247743820171513,-98.25654044970659,5.16904833032391,-0.06244175843196087,synthetic
0,5,1.0362845013763409,-98.13130210140989,0.0,0.0,synthetic
0,6,1.0283650026751758,-98.19624488889062,2.350677772946703,0.7829004586901654,synthetic
1,0,1.0144439543170989,50.0,2.147788830092748,0.18691329040860816,synthetic
1,1,1.0256743982683645,50.027277609603274,1.7435943990789906,1.25736282002877,synthetic
1,2,1.0225413752747066,50.027277609603274,2.3782968264499305,0.6827017580296024,synthetic
1,3,1.0113405466009506,-98.38668465951562,0.0,0.0,synthetic
1,4,1.0199755843791996,-98.38668465951562,-3.8112840788286895,0.8181473056827133,synthetic
1,5,1.03011725914739,-98.26637147692804,0.0,0.0,synthetic
1,6,1.0346360688866927,-98.3382065728306,3.270403255035785,1.017806795568063,synthetic
2,0,1.0304632472732846,50.0,0.9228066396232106,-0.4148085539081566,synthetic
2,1,1.0218981397431546,50.02440747081058,2.6188730856048013,-0.6391735773820149,synthetic
2,2,1.0239289850108892,50.02440747081058,5.677416552333884,0.9895322244426159,synthetic
2,3,1.0288666953518921,-98.50309277365365,0.0,0.0,synthetic
2,4,1.0253244237923054,-98.50309277365365,-1.4285077330707439,0.17119591769909348,synthetic
2,5,1.0236761820933784,-98.38721853785955,0.0,0.0,synthetic
2,6,1.023632073647816,-98.46518702837089,3.9147218569213313,1.2404093433838306,synthetic
3,0,1.023922890978716,50.0,0.13727816710956975,0.7811952963540882,synthetic
3,1,1.0219206853565432,50.01938255202744,-2.7314880775084025,1.0679629391310415,synthetic
3,2,1.0266392644426185,50.01938255202744,-1.823968494873688,0.3259585404452293,synthetic
3,3,1.023208759407363,-98.7071441112907,0.0,0.0,synthetic
3,4,1.021527360695047,-98.7071441112907,-0.14173363322708643,0.884303560432423,synthetic
3,5,1.0304615797382648,-98.59912744048971,0.0,0.0,synthetic
3,6,1.0240106014396608,-98.68777535575438,5.244818522691436,1.6882047597042171,synthetic
4,0,1.0202134605022644,50.0,-2.1542718788705297,1.2399127577451448,synthetic
4,1,1.0218014971730138,50.01346092936326,0.056757033806149715,0.10779455946853314,synthetic
4,2,1.025464205772829,50.01346092936326,-5.078819033890323,-0.40174901626373655,synthetic
4,3,1.027340575401329,-98.94802093955123,0.0,0.0,synthetic
4,4,1.024117682243744,-98.94802093955123,2.850979064151452,-0.015710843259667484,synthetic
4,5,1.0338570953181008,-98.84940532668452,0.0,0.0,synthetic
4,6,1.0144774841108486,-98.95054216518281,6.574348455643775,2.10276526404233,synthetic
5,0,1.0271963314754007,50.0,-0.6109097673144613,0.007862571574400568,synthetic
5,1,1.022784533230629,50.01355313674139,-2.8087642504158046,1.2599677584586548,synthetic
5,2,1.0290894990883317,50.01355313674139,1.7224677870851715,0.6282487822311349,synthetic
5,3,1.009337821380214,-98.94426671856485,0.0,0.0,synthetic
5,4,1.0218533915659422,-98.94426671856485,2.1869913803618246,-0.4110015180334134,synthetic
5,5,1.0244844102190869,-98.84550354260158,0.0,0.0,synthetic
5,6,1.0169781416845451,-98.94644671318622,6.480541223415226,2.158179551231757,synthetic
6,0,1.024124133092775,50.0,3.287084857791621,-0.44045014817951794,synthetic
6,1,1.0249859581600234,50.01581248200521,2.325520158293542,-0.20278595077135447,synthetic
6,2,1.0263094180974084,50.01581248200521,-0.5637166623534097,0.7458329532256769,synthetic
6,3,1.027510936876008,-98.85231180537579,0.0,0.0,synthetic
6,4,1.0250246325489152,-98.85231180537579,5.466925019916924,0.2304762574269077,synthetic
6,5,1.0274314368147965,-98.74994455331293,0.0,0.0,synthetic
6,6,1.0275378427692814,-98.846134379454,6.1173190964101956,1.9605212986958989,synthetic
7,0,1.025308846924836,50.0,2.4798881757839,-0.6473219608229888,synthetic
7,1,1.0231738129972001,50.01429713149653,3.046262933088842,-0.2726900147360735,synthetic
7,2,1.0275305242061725,50.01429713149653,-0.33969554135749525,-0.9769978117381672,synthetic
7,3,1.0262992916356461,-98.91397901045605,0.0,0.0,synthetic
7,4,1.020737285078587,-98.91397901045605,4.674754545716212,-1.1471557066922986,synthetic
7,5,1.0361674994531254,-98.81402655452906,0.0,0.0,synthetic
7,6,1.032332815322289,-98.91340614611342,6.319954876697431,2.1978635024589614,synthetic
8,0,1.020854810554162,50.0,-1.1908584715116812,1.4426648513008644,synthetic
8,1,1.0250111794742176,50.004254540899986,4.521077024791051,-0.7206315896704125,synthetic
8,2,1.0183316637554563,50.004254540899986,0.912989263026305,0.022040079735076656,synthetic
8,3,1.0191565926644808,-99.32341728428078,0.0,0.0,synthetic
8,4,1.0270033242462693,-99.32341728428078,3.277331392432028,0.14488147758990683,synthetic
8,5,1.0295104449021932,-99.23972342992822,0.0,0.0,synthetic
8,6,1.0187706788218351,-99.36006876161474,8.800957444979073,2.9374417255153245,synthetic
9,0,1.021491639196865,50.0,1.611668567944141,0.2547589389387022,synthetic
9,1,1.0164668427542078,50.00297258694203,2.3044312546167234,1.2515676424800495,synthetic
9,2,1.0252318237987952,50.00297258694203,-1.6313203630382702,-0.006810189550989332,synthetic
9,3,1.0239032150324008,-99.37577840031474,0.0,0.0,synthetic
9,4,1.0238470855976878,-99.37577840031474,1.8594916161136057,-0.11434435062357895,synthetic
9,5,1.0277226864751312,-99.29419205355933,0.0,0.0,synthetic
9,6,1.017387882176166,-99.41719189659692,9.232148044981455,3.1181609289046657,synthetic
10,0,1.0242413816808709,50.0,1.6525327321259615,0.249745510785421,synthetic
10,1,1.0266105067528632,49.99182832964504,-0.35627528600235314,0.4577440119179018,synthetic
10,2,1.0213861871936216,49.99182832964504,-0.5106655163354871,1.2535748807440765,synthetic
10,3,1.0245821789589558,-99.83189530314367,0.0,0.0,synthetic
10,4,1.0187156437523583,-99.83189530314367,4.569224779744362,-0.2775355097543694,synthetic
10,5,1.0238028690949699,-99.76893842886916,0.0,0.0,synthetic
10,6,1.0251060822065852,-99.9148049377642,11.867445748669768,4.029600683252262,synthetic
11,0,1.0195817458011704,50.0,-0.9523338346805627,0.7066843546673256,synthetic
11,1,1.022560025559135,50.00981146426135,-1.442880766442188,-0.7279911320432613,synthetic
11,2,1.0331782318732148,50.00981146426135,-0.7966248392500287,-0.3508048591665108,synthetic
11,3,1.0309655270397857,-99.09669741433335,0.0,0.0,synthetic
11,4,1.0226324145673156,-99.09669741433335,0.7346784638890469,-0.492850587609376,synthetic
11,5,1.0321032994805395,-99.00395217532429,0.0,0.0,synthetic
11,6,1.030206912376733,-99.11273376688155,7.4934557813346006,2.473339389258294,synthetic
12,0,1.0250438324269693,50.0,-3.332957065759611,-0.24358932179436982,synthetic
12,1,1.0228233449898227,50.01821993638528,2.1924659481071003,-0.11633582870316289,synthetic
12,2,1.024501685515993,50.01821993638528,-0.5279895167322194,0.34176142505947743,synthetic
12,3,1.0259558018757162,-98.7544010119748,0.0,0.0,synthetic
12,4,1.0305656329333637,-98.7544010119748,5.238272432326823,-0.2908226139028906,synthetic
12,5,1.0271999788040715,-98.64821799996217,0.0,0.0,synthetic
12,6,1.0209000043497183,-98.73932614701513,5.56352823328408,1.8385772800684368,synthetic
13,0,1.022770427097738,50.0,5.478460107635526,-0.1650338803716479,synthetic
13,1,1.017530233438893,50.01268473787373,1.0433869589155942,-0.1710299230437386,synthetic
13,2,1.0255729912833305,50.01268473787373,2.4543401390924364,-0.8816021234172027,synthetic
13,3,1.0166413227793238,-98.97962791683541,0.0,0.0,synthetic
13,4,1.030601007246068,-98.97962791683541,-2.23150783433547,0.5070514953353134,synthetic
13,5,1.0246997862067373,-98.88225595260384,0.0,0.0,synthetic
13,6,1.0179571832116454,-98.98502205972291,6.839938062461778,2.307234145892388,synthetic
14,0,1.0205280699753159,50.0,0.3211998914627834,0.7342400917890167,synthetic
14,1,1.0231114877651777,50.02119844255426,-3.0315710476050755,0.5491983191606403,synthetic
14,2,1.0144699806583535,50.02119844255426,-4.730530537674659,-1.164172643073837,synthetic
14,3,1.0304860628753956,-98.63336785522145,0.0,0.0,synthetic
14,4,1.0256031718177994,-98.63336785522145,-0.9025897075155705,-0.03805656045362926,synthetic
14,5,1.030635954580827,-98.52249897404955,0.0,0.0,synthetic
14,6,1.0312395051709546,-98.60729622286644,4.635503817223772,1.5330732860351841,synthetic
15,0,1.0201601242466276,50.0,3.784143386529738,-0.38096204974871734,synthetic
15,1,1.0181212567707416,50.0184793774664,-1.8374136868739943,1.1539001770612611,synthetic
15,2,1.0181611823132852,50.0184793774664,2.3521529592206174,0.5448362433395171,synthetic
15,3,1.020441673844909,-98.74385400447947,0.0,0.0,synthetic
15,4,1.0205020340665598,-98.74385400447947,-2.403591160850963,-0.5002430180097246,synthetic
15,5,1.0241951083238108,-98.63726129515152,0.0,0.0,synthetic
15,6,1.0235595605598764,-98.72782078237387,5.466745874248553,1.7430340409829774,synthetic
16,0,1.023202089484111,50.0,-0.7669098418620811,1.2045474399777014,synthetic
16,1,1.0181922584940468,50.02206087072883,-1.7216450613663499,-0.9543952930764932,synthetic
16,2,1.0226420898005066,50.02206087072883,-1.8063300545145977,1.0721539698680902,synthetic
16,3,1.018064077330866,-98.59834361378344,0.0,0.0,synthetic
16,4,1.0303477794790903,-98.59834361378344,-2.4029631066869594,0.6722339074373394,synthetic
16,5,1.033485066890616,-98.48612514601693,0.0,0.0,synthetic
16,6,1.0260954854399966,-98.56909015789903,4.5360454734015345,1.4559844901392818,synthetic
17,0,1.0223356114421704,50.0,3.8491956451055196,-0.2914933852491823,synthetic
17,1,1.028556548602317,50.027695884992646,-1.8540109516834935,0.3239123691281914,synthetic
17,2,1.030604749961576,50.027695884992646,-0.22154497966974185,-0.13360041398968547,synthetic
17,3,1.0323849435828159,-98.36972865541016,0.0,0.0,synthetic
17,4,1.0243208315553125,-98.36972865541016,2.5925858217082847,1.0120996649022136,synthetic
17,5,1.0149332841252514,-98.24877154374911,0.0,0.0,synthetic
17,6,1.0282562008724678,-98.31971076964665,3.054322790363655,0.992476943365105,synthetic
18,0,1.0263117522070255,50.0,0.73025441231366,-0.27138071024855276,synthetic
18,1,1.0241813341900416,50.02663511897933,-0.07323111993334963,-0.18834324319440976,synthetic
18,2,1.0264008067283574,50.02663511897933,3.9007982706139397,-0.39522090819801964,synthetic
18,3,1.0234030697179013,-98.4127341087579,0.0,0.0,synthetic
18,4,1.026774867770387,-98.4127341087579,-1.1008362856980902,0.6495226181147362,synthetic
18,5,1.0341508396236343,-98.29341150395538,0.0,0.0,synthetic
18,6,1.0295768687110456,-98.36662169358223,3.3191252684311183,1.0669397940313043,synthetic
19,0,1.023677684475747,50.0,1.627414025746609,0.604595204408451,synthetic
19,1,1.0225320324844216,50.025427696538415,1.5877003833725862,1.063160423285467,synthetic
19,2,1.024874510457583,50.025427696538415,-0.2480964266230291,0.74752345739062,synthetic
19,3,1.0215727941819706,-98.46170232440961,0.0,0.0,synthetic
19,4,1.0225310044523541,-98.46170232440961,1.5922436658599632,-0.9447699371622438,synthetic
19,5,1.023919090815333,-98.3442461266381,0.0,0.0,synthetic
19,6,1.0277059062419347,-98.42003721330128,3.6731146634062375,1.1838914176747344,synthetic
20,0,1.0255571048623455,50.0,-2.534065826105355,0.7940464818639466,synthetic
20,1,1.0213122458908588,50.02051229775617,2.375142737733951,-0.022238153775784697,synthetic
20,2,1.0192673312155347,50.02051229775617,0.21540645071980746,1.3830340861702517,synthetic
20,3,1.0333057503631027,-98.66123973159998,0.0,0.0,synthetic
20,4,1.020447208042801,-98.66123973159998,-0.2176379254740407,0.36619080888466865,synthetic
20,5,1.028927282669401,-98.55144688736318,0.0,0.0,synthetic
20,6,1.0327171499557166,-98.6377002826615,4.976538304468642,1.6077586595434343,synthetic
21,0,1.024849626487092,50.0,-1.1968000228938935,0.035946811159878245,synthetic
21,1,1.0232240097727696,50.01892384568689,-4.901253242899355,-1.2340393385048198,synthetic
21,2,1.0279525662291045,50.01892384568689,0.5309460457534168,-0.3626608083591604,synthetic
21,3,1.0259016045229672,-98.7257871177649,0.0,0.0,synthetic
21,4,1.0196410351017333,-98.7257871177649,1.900726377817365,0.0200069760786884,synthetic
21,5,1.0303800504021001,-98.61849320724409,0.0,0.0,synthetic
21,6,1.017473421971181,-98.70811227880554,5.28360898244457,1.7344313288446476,synthetic
22,0,1.0219712016249929,50.0,0.9800352661687802,-0.7964989089306544,synthetic
22,1,1.0256451972400304,50.01631897630371,1.069516749013048,0.5310525591696291,synthetic
22,2,1.0273069687341498,50.01631897630371,1.0670695310507967,1.1436394197404969,synthetic
22,3,1.022573666132839,-98.83170659662116,0.0,0.0,synthetic
22,4,1.0260986189263444,-98.83170659662116,-1.9969799253866558,-0.42716474858617987,synthetic
22,5,1.0272710304954302,-98.72853445860748,0.0,0.0,synthetic
22,6,1.0309020727955072,-98.82365660428442,6.073323014094889,1.9224262695971244,synthetic
23,0,1.0283989492827466,50.0,0.786149672459268,-0.09625417547964676,synthetic
23,1,1.0247203247376964,50.02310596855507,1.158698857406941,0.8095019934627912,synthetic
23,2,1.025603884041331,50.02310596855507,-0.7810945408426927,0.5855530311978183,synthetic
23,3,1.0252348707104346,-98.55591350373803,0.0,0.0,synthetic
23,4,1.0249769488945233,-98.55591350373803,-1.2530155418304996,0.09499947957070687,synthetic
23,5,1.0217356709863246,-98.44206392651672,0.0,0.0,synthetic
23,6,1.025269258679343,-98.52280566585472,4.190350927401728,1.3847282607910725,synthetic
